,original_,original_affiliation-city,original_affiliation-country,lat,lon,formatted,district,housenumber,name,street,county_code,postcode,suburb,city,county,state,state_code,country,country_code,confidence,confidence_city_level,attribution,attribution_license,attribution_url
279,3779,Soest,Netherlands,52.174595,5.2909674,"Soest, UT, Netherlands",,,,,,,,Soest,,Utrecht,UT,Netherlands,nl,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
280,3780,Baarn,Netherlands,52.2111182,5.2931841,"Baarn, UT, Netherlands",,,,,,,,Baarn,,Utrecht,UT,Netherlands,nl,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
281,3781,Abhar,Iran,36.1453788,49.213005,"Abhar Central District, Abhar City, Zanjan Province, Iran",Abhar Central District,,,,,,,Abhar City,Abhar County,Zanjan Province,,Iran,ir,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
282,3782,Hezhou,China,24.4073814,111.5618542,"Babu District, Hezhou, Guangxi, China",Babu District,,Hezhou,,,,,Hezhou,,Guangxi,,China,cn,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
283,3783,Xiangyang,China,32.010998,112.1163785,"Xiangyang, Hubei, China",,,,,,,,Xiangyang,,Hubei,,China,cn,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
284,3784,Mizan Teferi,Ethiopia,6.9952914,35.5868945,"Mizan Teferi, South West Ethiopia Peoples, Ethiopia",,,Mizan Teferi,,,,,Mizan Teferi,Bench Maji,South West Ethiopia Peoples,,Ethiopia,et,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
285,3785,Sao Jose dos Campos,Brazil,-23.1867782,-45.8854538,"São José dos Campos, SP, Brazil",,,,,,,,São José dos Campos,Região Metropolitana do Vale do Paraíba e Litoral Norte,São Paulo,SP,Brazil,br,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
286,3786,Pampilhosa da Serra,Portugal,40.0460143,-7.951515,"Pampilhosa da Serra, Portugal",,,,,,,,Pampilhosa da Serra,Coimbra,,,Portugal,pt,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
287,3787,Costa Mesa,United States,33.6633386,-117.903317,"Costa Mesa, CA, United States of America",,,,,,,,Costa Mesa,Orange County,California,CA,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
288,3788,Valais,Switzerland,46.3720663,6.862287669574162,"1897 Port-Valais, Switzerland",,,,,,1897,,Port-Valais,Monthey,Wallis,,Switzerland,ch,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
289,3789,Agra,India,27.1752554,78.0098161,"Agra, UP, India",,,,,,,,Agra,Agra District,Uttar Pradesh,UP,India,in,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
290,3790,"Panikahiti, Guwahati",India,,,,,,,,,,,,,,,,,,,,,
291,3791,Soddo,Ethiopia,6.864163,37.762762,"4620 Sodo, Ethiopia",,,Sodo,,,4620,,Sodo,Wolayita,South Ethiopia Regional State,,Ethiopia,et,0.7200000000000001,0.7200000000000001,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
292,3792,Guimaraes,Portugal,41.4417677,-8.2955712,"Guimarães, Portugal",,,,,,,,Guimarães,Braga,,,Portugal,pt,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
293,3793,Merelbeke,Belgium,50.9942924,3.7459119,"9820 Merelbeke, Belgium",,,,,,9820,,Merelbeke,Gent,East Flanders,,Belgium,be,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
294,3794,Shangqiu,China,34.4168215,115.6507447,"Shangqiu, Henan, China",,,,,,,,Shangqiu,,Henan,,China,cn,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
295,3795,Dobrzyca,Poland,51.8668166,17.6026387,"63-330 Dobrzyca, Poland",,,,,,63-330,,Dobrzyca,Pleszew County,Greater Poland Voivodeship,,Poland,pl,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
296,3796,Diepenbeek,Belgium,50.9078485,5.4200307,"3590 Diepenbeek, Belgium",,,,,,3590,,Diepenbeek,Hasselt,Limburg,VLI,Belgium,be,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
297,3797,Palwal,India,28.1405741,77.3259802,"Palwal - 121102, HR, India",,,Palwal,,,121102,,Palwal,Palwal,Haryana,HR,India,in,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
298,3798,Siirt,Turkey,37.9273623,41.94218,"56100 Siirt Merkez, Turkey",,,,,,56100,,Siirt Merkez,Siirt,Southeastern Anatolia Region,,Turkey,tr,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
299,3799,Ghazni,Afghanistan,33.5448968,68.4132108,"Ghazni, Ghazni Province, Afghanistan",,,Ghazni,,,,,Ghazni,Ghazni,Ghazni Province,,Afghanistan,af,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
300,3800,Shahr-e Kord,Iran,32.3257366,50.8497369,"بخش مرکزی, Shahr-e Kord, Chaharmahal and Bakhtiyari Province, Iran",بخش مرکزی,,,,,,,Shahr-e Kord,Sharekurd County,Chaharmahal and Bakhtiyari Province,,Iran,ir,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
301,3801,Yancheng,China,29.6562752,104.0641012,"Yancheng, Sichuan, China",,,Yancheng,,,,,Yancheng,Jingyan County,Sichuan,,China,cn,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
302,3802,Bretigny-sur-Orge,France,48.6099887,2.3075288,"91220 Brétigny-sur-Orge, France",,,,,,91220,,Brétigny-sur-Orge,Essonne,Ile-de-France,IDF,France,fr,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
303,3803,Córdoba,Argentina,-31.4166867,-64.1834193,"X5000 Cordoba, Argentina",,,,,,X5000,,Cordoba,Pedanía Capital,Córdoba,X,Argentina,ar,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
304,3804,Sambalpur,India,21.4705391,83.9761511,"Sambalpur - 768001, OR, India",,,Sambalpur,,,768001,,Sambalpur,Sambalpur,Odisha,OR,India,in,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
305,3805,Guna,India,24.6476632,77.3161782,"Guna - 473001, MP, India",,,Guna,,,473001,,Guna,Guna NagarTahsil,Madhya Pradesh,MP,India,in,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
306,3806,Sehore,India,23.2049201,77.0845745,"Sehore - 466002, MP, India",,,Sehore,,,466002,,Sehore,Sehore Nagar Tahsil,Madhya Pradesh,MP,India,in,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
307,3807,Faversham,United Kingdom,51.3158434,0.8911283,"Faversham (Borough of Swale), ENG, United Kingdom",,,,,KEN,,,Borough of Swale,Kent,England,ENG,United Kingdom,gb,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
308,3808,Neyshabur,Iran,36.2105604,58.7922291,"بخش مرکزی شهرستان نیشابور, Neyshabur City, Razavi Khorasan, Iran",بخش مرکزی شهرستان نیشابور,,,,,,,Neyshabur City,Neyshabur County,Razavi Khorasan,,Iran,ir,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
309,3809,"Injibara, Amhara",Ethiopia,10.95855,36.934574,"Injibara, Amhara Region, Ethiopia",,,Injibara,,,,,Injibara,Awi Agew,Amhara Region,,Ethiopia,et,0.5,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
310,3810,Thiruvallur,India,11.5923306,75.6741875,"Thiruvallur (Thiruvallur) - 673541, KL, India",,,Thiruvallur,,,673541,,Thiruvallur,Vadakara,Kerala,KL,India,in,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
311,3811,Tisaiyanvilai,India,8.336452,77.868249,"Thisayanvilai, TN, India",,,,,,,,Thisayanvilai,Tirunelveli,Tamil Nadu,TN,India,in,0.7615384615384615,0.7615384615384615,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
312,3812,Jijiga,Ethiopia,9.3508526,42.8003788,"Jijiga, Somali Region, Ethiopia",,,Jijiga,,,,,Jijiga,Fafan,Somali Region,,Ethiopia,et,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
313,3813,Nazareth,India,8.5599258,77.9719457,"Nazareth - 628617, TN, India",,,Nazareth,,,628617,,Nazareth,Tiruchendur,Tamil Nadu,TN,India,in,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
314,3814,Sultanpur,India,26.2588602,82.0716893,"Sultanpur - 228001, UP, India",,,Sultanpur,,,228001,,Sultanpur,Sultanpur,Uttar Pradesh,UP,India,in,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
315,3815,Meizhou,China,24.2918414,116.1171428,"Meizhou, Guangdong Province, China",,,,,,,,Meizhou,,Guangdong Province,,China,cn,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
316,3816,Jiangsu,China,33.0000001,119.9999999,"Jiangsu, China",,,,,,,,,,Jiangsu,,China,cn,0.0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
317,3817,Ngari of Tibet,China,28.1644056,89.597361,"Ngari Gomo, Toedkor, Laya Gewogs, Bhutan",,,Ngari Gomo,,,,,Toedkor,Laya Gewogs,Gasa District,,Bhutan,bt,0.25,0.25,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
318,3818,Aranjuez,Spain,40.03221,-3.6039604,"28300 Aranjuez, Spain",,,,,,28300,,Aranjuez,,Community of Madrid,,Spain,es,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
319,3819,Puertollano,Spain,38.6852161,-4.1111749,"13500 Puertollano, Spain",,,,,CR,13500,,Puertollano,Ciudad Real,Castile-La Mancha,,Spain,es,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
320,3820,Mbabane,Swaziland,-26.325745,31.144663,"Mbabane, H100, Eswatini",,,Mbabane,,,H100,,Mbabane,Inkhundla Mbabane,Hhohho Region,,Eswatini,sz,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
321,3821,Nurnberg,Germany,49.453872,11.077298,"Nuremberg, Bavaria, Germany",,,,,,,,Nuremberg,,Bavaria,,Germany,de,0.7000000000000001,0.7000000000000001,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
322,3822,Bryan,United States,30.6743643,-96.3699632,"Bryan, TX, United States of America",,,,,,,,Bryan,Brazos County,Texas,TX,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
323,3823,Abu Hammad,Egypt,30.5354116,31.6769463,"Abu Hammad al Mahattah (Abu Hammad al Mahattah), 44661, Egypt",,,Abu Hammad al Mahattah,,,44661,,Abu Hammad al Mahattah,,Eastern,,Egypt,eg,0.81,0.81,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
324,3824,Larnaca,Cyprus,34.9236095,33.6236184,"Larnaca, Cyprus",,,,,,,,Larnaca,Larnaca District,Cyprus,,Cyprus,cy,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
325,3825,Vari,Greece,37.3983488,24.9467109,"841 00 Vari (Vari), Greece",,,Vari,,,841 00,,Vari,Syros Regional Unit,Aegean,,Greece,gr,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
326,3826,El Entrego,Spain,43.2880845,-5.6369597,"L'Entregu / El Entrego, Samartín del Rei Aurelio, AS, Spain",,,L'Entregu / El Entrego,,O,33940,L'Entregu / El Entrego,Samartín del Rei Aurelio,Asturias,Asturias,AS,Spain,es,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
327,3827,Dornbirn,Austria,47.4136351,9.7423762,"Stadt Dornbirn, Vorarlberg, Austria",,,,,,,,Stadt Dornbirn,,Vorarlberg,,Austria,at,0.9,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
328,3828,Royston,United Kingdom,53.5982976,-1.4569413,"Royston, S71 4RF, United Kingdom",,,Royston,,,S71 4RF,,Royston,South Yorkshire,England,ENG,United Kingdom,gb,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
329,3829,Aichi District,Japan,32.51879,130.62158,"Aichi, Kumamoto Prefecture, Japan",,,,,,,,Aichi,Yatsushiro,Kumamoto Prefecture,,Japan,jp,0.5,0.5,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
330,3830,Deggendorf,Germany,48.8333535,12.96205,"94469 Deggendorf, Germany",,,,,,94469,,Deggendorf,Landkreis Deggendorf,Bavaria,,Germany,de,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
331,3831,Van,Turkey,38.500875,43.3946051,"65140 İpekyolu (Van), Turkey",,,Van,,,65140,,Van,Van,Eastern Anatolia Region,,Turkey,tr,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
332,3832,Baotou,China,40.6174777,109.944912,"014000 Inner Mongolia, China",,,,,,014000,,Baotou City,,Inner Mongolia,,China,cn,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
333,3833,Sanya,China,28.7009973,101.908668,"Sanya, 626200 Sichuan, China",,,Sanya,,,626200,,Sanya,Jiulong County,Sichuan,,China,cn,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
334,3834,Skudai,Malaysia,1.5369721,103.662103,"Skudai, Johor Bahru, Iskandar Puteri, Johor, Malaysia",Johor Bahru,,Skudai,,,81210,,Iskandar Puteri,,Johor,,Malaysia,my,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
335,3835,Khorramabad,Iran,33.4842109,48.3538276,"بخش مرکزی, Khorramabad, Lorestan Province, Iran",بخش مرکزی,,,,,,,Khorramabad,Khorramabad County,Lorestan Province,,Iran,ir,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
336,3836,Ottobrunn,Germany,48.0643823,11.6675042,"85521 Ottobrunn, Germany",,,,,,85521,,Ottobrunn,Landkreis München,Bavaria,,Germany,de,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
337,3837,Birbhum,India,24.0,87.583333,"Bīrbhūm, 731132, WB, India",,,Bīrbhūm,,,731132,,,Bīrbhūm,West Bengal,WB,India,in,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
338,3838,Mishan,China,45.5445899,131.8713602,"Mishan City, Mishan, Heilongjiang, China",Mishan City,,Mishan,,,,,Mishan,,Heilongjiang,,China,cn,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
339,3839,Abingdon,United Kingdom,51.6714842,-1.2779715,"Abingdon (Vale of White Horse), OX14 3UJ, United Kingdom",,,Abingdon,,OXF,OX14 3UJ,,Vale of White Horse,Oxfordshire,England,ENG,United Kingdom,gb,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
340,3840,Ramsgate,United Kingdom,51.3334726,1.4196476,"Ramsgate (Thanet), ENG, United Kingdom",,,,,KEN,,,Thanet,Kent,England,ENG,United Kingdom,gb,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
341,3841,Edmonton Alberta,Canada,53.5462055,-113.491241,"Edmonton, AB, Canada",,,Edmonton,,,,,Edmonton,Division No. 11,Alberta,AB,Canada,ca,0.5,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
342,3842,Camberley,United Kingdom,51.3392845,-0.7460981,"Camberley (Surrey Heath), GU15 3SA, United Kingdom",,,Camberley,,SRY,GU15 3SA,,Surrey Heath,Surrey,England,ENG,United Kingdom,gb,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
343,3843,Vries,Netherlands,53.0766668,6.5780129,"Vries, DR, Netherlands",,,,,,,,Vries,,Drenthe,DR,Netherlands,nl,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
344,3844,Sydney New South,United Kingdom,52.663642,-1.580326,United Kingdom,,,United Kingdom,,,,,,,,,United Kingdom,gb,0.25,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
345,3845,Sichuan,China,35.122098,105.480318,"Sichuan, Jichuan, Gansu, China",,,Sichuan,,,,,Jichuan,Tongwei County,Gansu,,China,cn,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
346,3846,Montferrier-sur-Lez,France,43.6665244,3.8613428,"34980 Montferrier-sur-Lez, France",,,,,,34980,,Montferrier-sur-Lez,Hérault,Occitania,OCC,France,fr,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
347,3847,Zarqa,Jordan,32.0668425,36.0885771,"Zarqa, Jordan",,,Zarqa,,,,,Zarqa,Zarqa Sub-District,Zarqa,,Jordan,jo,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
348,3848,Arua,Uganda,3.0225076,30.9104823,"Arua Hill (Arua), Arua, Uganda",,,Arua,,,,,Arua,,Arua,,Uganda,ug,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
349,3849,Ashburn,United States,39.0437192,-77.4874899,"Ashburn, VA, United States of America",,,Ashburn,,,,,Ashburn,Loudoun County,Virginia,VA,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
350,3850,San Miguel de Tucuman,Argentina,-26.8303703,-65.2038133,"T4000 San Miguel de Tucumán, Argentina",,,,,,T4000,,San Miguel de Tucumán,Departamento Capital,Tucumán,T,Argentina,ar,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
351,3851,Hebersham,Australia,-33.7455739,150.8253839,"Hebersham, Sydney, NSW, Australia",,,,,,2770,Hebersham,Sydney,,New South Wales,NSW,Australia,au,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
352,3852,Roseville,United States,38.7521235,-121.2880059,"Roseville, CA, United States of America",,,,,,,,Roseville,Placer County,California,CA,United States,us,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
353,3853,Urganch,Uzbekistan,40.1856952,65.0604098,"Urganch (Urganch), Navoiy Region, Uzbekistan",,,Urganch,,,,,Urganch,Navbahor District,Navoiy Region,,Uzbekistan,uz,1.0,1.0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
354,3854,San Donà di Piave (VE),Italy,45.6294811,12.5641057,"30027 San Donà di Piave, Italy",,,,,VE,30027,,San Donà di Piave,Venezia,Veneto,VEN,Italy,it,0.8,0.8,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
355,3855,Monselice (PD),Italy,45.2417684,11.7508534,"35043 Monselice, Italy",,,,,,35043,,Monselice,Province of Padua,Veneto,VEN,Italy,it,0.5,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
356,3856,Legnago (VR),Italy,45.192498,11.3111274,"37045 Legnago, Italy",,,,,VR,37045,,Legnago,Verona,Veneto,VEN,Italy,it,0.5,0.5,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
